timestamp,nbytes,opcode,reg,value,bytes
2026-02-17 20:34:55.391,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:34:55.891,8,138,31.0,1.0,00 20 8A 00 1F 00 01 81
2026-02-17 20:34:56.400,8,138,37.0,1.0,00 20 8A 00 25 00 01 81
2026-02-17 20:34:56.884,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:34:57.384,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:34:57.886,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:34:58.388,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:34:58.889,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:34:59.387,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:34:59.903,8,138,41.0,1.0,00 20 8A 00 29 00 01 81
2026-02-17 20:35:00.391,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:35:00.891,7,138,34.0,385.0,00 20 8A 00 22 01 81
2026-02-17 20:35:01.389,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:35:01.892,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:35:02.392,8,138,28.0,1.0,00 20 8A 00 1C 00 01 81
2026-02-17 20:35:02.896,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:35:03.396,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:35:03.892,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:35:04.406,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:35:04.896,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:35:05.394,8,138,35.0,1.0,00 1F 8A 00 23 00 01 81
2026-02-17 20:35:05.894,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:35:06.424,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:35:06.922,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:35:07.440,8,138,37.0,1.0,00 20 8A 00 25 00 01 81
2026-02-17 20:35:07.936,8,138,28.0,1.0,00 20 8A 00 1C 00 01 81
2026-02-17 20:35:08.431,8,138,37.0,1.0,00 20 8A 00 25 00 01 81
2026-02-17 20:35:08.928,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:35:09.428,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:35:09.925,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:35:10.439,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:35:10.936,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:35:11.433,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:35:11.931,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:35:12.425,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:35:12.940,8,138,41.0,1.0,00 20 8A 00 29 00 01 81
2026-02-17 20:35:13.438,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:35:13.937,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:35:14.438,8,138,36.0,2.0,00 20 8A 00 24 00 02 81
2026-02-17 20:35:14.939,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:35:15.438,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:35:15.954,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:35:16.440,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:35:16.941,8,138,34.0,1.0,00 20 8A 00 22 00 01 79
2026-02-17 20:35:17.435,8,138,36.0,1.0,00 20 8A 00 24 00 01 82
2026-02-17 20:35:17.950,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:35:18.448,8,138,37.0,1.0,00 20 8A 00 25 00 01 81
2026-02-17 20:35:18.946,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:35:19.445,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:35:19.944,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:35:20.442,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:35:20.940,8,138,33.0,1.0,00 20 8A 00 21 00 01 81
2026-02-17 20:35:21.456,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:35:21.938,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:35:22.454,8,138,35.0,1.0,00 1E 8A 00 23 00 01 81
2026-02-17 20:35:22.955,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:35:23.453,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:35:23.949,8,138,30.0,2.0,00 20 8A 00 1E 00 02 81
2026-02-17 20:35:24.448,7,138,34.0,385.0,00 20 8A 00 22 01 81
2026-02-17 20:35:24.946,8,138,33.0,1.0,00 20 8A 00 21 00 01 81
2026-02-17 20:35:25.456,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:35:25.958,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:35:26.455,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:35:26.952,7,49,,,00 20 31 24 00 01 81
2026-02-17 20:35:27.452,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:35:27.953,8,138,55.0,1.0,00 20 8A 00 37 00 01 81
2026-02-17 20:35:28.455,8,138,35.0,1.0,00 20 8A 00 23 00 01 7A
2026-02-17 20:35:28.955,8,138,34.0,1.0,00 20 8A 00 22 00 01 82
2026-02-17 20:35:29.454,8,138,37.0,1.0,00 20 8A 00 25 00 01 82
2026-02-17 20:35:29.955,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:35:30.454,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:35:30.953,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:35:31.453,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:35:31.967,8,138,38.0,1.0,00 20 8A 00 26 00 01 81
2026-02-17 20:35:32.467,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:35:32.965,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:35:33.465,7,138,35.0,385.0,00 20 8A 00 23 01 81
2026-02-17 20:35:33.964,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:35:34.469,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:35:34.958,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:35:35.463,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:35:35.965,8,138,33.0,1.0,00 20 8A 00 21 00 01 81
2026-02-17 20:35:36.467,8,138,48.0,1.0,00 20 8A 00 30 00 01 81
2026-02-17 20:35:36.972,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:35:37.472,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:35:37.961,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:35:38.476,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:35:38.976,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:35:39.477,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:35:39.961,8,138,27.0,1.0,00 20 8A 00 1B 00 01 81
2026-02-17 20:35:40.482,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:35:40.967,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:35:41.469,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:35:41.985,8,138,42.0,1.0,00 20 8A 00 2A 00 01 81
2026-02-17 20:35:42.470,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:35:42.968,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:35:43.470,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:35:43.972,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:35:44.474,8,138,32.0,1.0,00 20 8A 00 20 00 01 81
2026-02-17 20:35:44.971,8,138,46.0,1.0,00 20 8A 00 2E 00 01 81
2026-02-17 20:35:45.477,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:35:45.983,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:35:46.485,8,138,35.0,1.0,00 1F 8A 00 23 00 01 81
2026-02-17 20:35:46.973,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:35:47.477,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:35:47.982,8,138,35.0,1.0,00 20 8A 00 23 00 01 79
2026-02-17 20:35:48.486,8,138,35.0,1.0,00 20 8A 00 23 00 01 82
2026-02-17 20:35:48.993,8,138,34.0,1.0,00 20 8A 00 22 00 01 82
2026-02-17 20:35:49.483,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:35:49.987,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:35:50.474,8,138,35.0,1.0,00 19 8A 00 23 00 01 81
2026-02-17 20:35:50.994,8,138,24.0,1.0,00 20 8A 00 18 00 01 81
2026-02-17 20:35:51.510,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:35:52.008,8,138,33.0,1.0,00 20 8A 00 21 00 01 81
2026-02-17 20:35:52.507,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:35:53.025,8,138,32.0,1.0,00 20 8A 00 20 00 01 81
2026-02-17 20:35:53.516,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:35:54.020,8,138,32.0,1.0,00 20 8A 00 20 00 01 81
2026-02-17 20:35:54.507,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:35:55.022,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:35:55.509,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:35:56.020,8,138,28.0,1.0,00 20 8A 00 1C 00 01 81
2026-02-17 20:35:56.522,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:35:57.020,7,138,23.0,385.0,00 20 8A 00 17 01 81
2026-02-17 20:35:57.523,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:35:58.010,7,49,,,00 20 31 23 00 01 81
2026-02-17 20:35:58.528,8,138,36.0,1.0,00 1F 8A 00 24 00 01 79
2026-02-17 20:35:59.011,8,138,35.0,1.0,00 20 8A 00 23 00 01 82
2026-02-17 20:35:59.526,8,138,38.0,1.0,00 20 8A 00 26 00 01 82
2026-02-17 20:36:00.029,8,138,27.0,1.0,00 20 8A 00 1B 00 01 81
2026-02-17 20:36:00.526,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:36:01.026,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:36:01.513,8,138,38.0,1.0,00 20 8A 00 26 00 01 81
2026-02-17 20:36:02.029,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:36:02.517,8,138,33.0,2.0,00 20 8A 00 21 00 02 81
2026-02-17 20:36:03.019,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:36:03.537,8,138,36.0,2.0,00 20 8A 00 24 00 02 81
2026-02-17 20:36:04.028,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:36:04.531,8,138,37.0,1.0,00 20 8A 00 25 00 01 81
2026-02-17 20:36:05.029,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:36:05.529,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:36:06.031,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:36:06.534,8,138,41.0,1.0,00 20 8A 00 29 00 01 81
2026-02-17 20:36:07.035,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:36:07.523,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:36:08.029,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:36:08.527,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:36:09.029,7,49,,,00 20 31 22 00 01 81
2026-02-17 20:36:09.532,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:36:10.033,8,138,38.0,1.0,00 20 8A 00 26 00 01 81
2026-02-17 20:36:10.537,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:36:11.040,8,138,32.0,2.0,00 20 8A 00 20 00 02 81
2026-02-17 20:36:11.536,8,138,38.0,1.0,00 20 8A 00 26 00 01 81
2026-02-17 20:36:12.037,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:36:12.539,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:36:13.041,8,138,49.0,1.0,00 20 8A 00 31 00 01 81
2026-02-17 20:36:13.542,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:36:14.043,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:36:14.534,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:36:15.039,8,138,37.0,1.0,00 20 8A 00 25 00 01 81
2026-02-17 20:36:15.553,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:36:16.037,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:36:16.548,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:36:17.032,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:36:17.546,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:36:18.044,8,138,34.0,1.0,00 20 8A 00 22 00 01 78
2026-02-17 20:36:18.544,8,138,35.0,2.0,00 20 8A 00 23 00 02 82
2026-02-17 20:36:19.044,8,138,33.0,1.0,00 20 8A 00 21 00 01 81
2026-02-17 20:36:19.546,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:36:20.046,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:36:20.543,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:36:21.058,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:36:21.540,8,138,32.0,1.0,00 20 8A 00 20 00 01 81
2026-02-17 20:36:22.041,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:36:22.554,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:36:23.053,8,138,41.0,1.0,00 20 8A 00 29 00 01 81
2026-02-17 20:36:23.551,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:36:24.052,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:36:24.551,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:36:25.056,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:36:25.552,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:36:26.060,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:36:26.559,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:36:27.056,8,138,33.0,1.0,00 20 8A 00 21 00 01 81
2026-02-17 20:36:27.553,8,138,37.0,1.0,00 20 8A 00 25 00 01 81
2026-02-17 20:36:28.062,8,138,37.0,1.0,00 20 8A 00 25 00 01 81
2026-02-17 20:36:28.559,8,138,35.0,1.0,00 1F 8A 00 23 00 01 81
2026-02-17 20:36:29.058,8,138,33.0,1.0,00 20 8A 00 21 00 01 81
2026-02-17 20:36:29.556,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:36:30.056,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:36:30.552,8,138,33.0,2.0,00 20 8A 00 21 00 02 81
2026-02-17 20:36:31.051,8,138,29.0,1.0,00 20 8A 00 1D 00 01 81
2026-02-17 20:36:31.563,8,138,37.0,2.0,00 20 8A 00 25 00 02 81
2026-02-17 20:36:32.059,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:36:32.557,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:36:33.072,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:36:33.556,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:36:34.056,8,138,37.0,1.0,00 20 8A 00 25 00 01 81
2026-02-17 20:36:34.556,8,138,34.0,1.0,00 1F 8A 00 22 00 01 81
2026-02-17 20:36:35.071,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:36:35.573,8,138,32.0,1.0,00 20 8A 00 20 00 01 81
2026-02-17 20:36:36.071,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:36:36.585,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:36:37.104,8,138,27.0,1.0,00 20 8A 00 1B 00 01 81
2026-02-17 20:36:37.588,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:36:38.089,8,138,30.0,1.0,00 20 8A 00 1E 00 01 81
2026-02-17 20:36:38.608,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:36:39.104,8,138,33.0,2.0,00 20 8A 00 21 00 02 81
2026-02-17 20:36:39.604,8,138,31.0,1.0,00 20 8A 00 1F 00 01 81
2026-02-17 20:36:40.091,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:36:40.595,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:36:41.093,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:36:41.592,8,138,37.0,1.0,00 20 8A 00 25 00 01 81
2026-02-17 20:36:42.107,8,138,37.0,1.0,00 20 8A 00 25 00 01 81
2026-02-17 20:36:42.600,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:36:43.103,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:36:43.602,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:36:44.098,6,138,,,00 20 8A 1C 02 81
2026-02-17 20:36:44.594,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:36:45.106,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:36:45.605,7,49,,,00 20 31 23 00 01 81
2026-02-17 20:36:46.113,8,138,35.0,1.0,00 1F 8A 00 23 00 01 81
2026-02-17 20:36:46.613,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:36:47.113,8,138,37.0,1.0,00 20 8A 00 25 00 01 81
2026-02-17 20:36:47.614,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:36:48.113,8,138,33.0,1.0,00 20 8A 00 21 00 01 81
2026-02-17 20:36:48.611,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:36:49.107,8,138,33.0,1.0,00 20 8A 00 21 00 01 81
2026-02-17 20:36:49.602,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:36:50.115,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:36:50.611,8,138,33.0,1.0,00 20 8A 00 21 00 01 81
2026-02-17 20:36:51.110,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:36:51.620,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:36:52.118,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:36:52.619,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:36:53.117,8,138,37.0,1.0,00 20 8A 00 25 00 01 81
2026-02-17 20:36:53.619,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:36:54.119,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:36:54.614,8,138,37.0,1.0,00 20 8A 00 25 00 01 81
2026-02-17 20:36:55.116,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:36:55.615,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:36:56.116,8,138,41.0,1.0,00 20 8A 00 29 00 01 81
2026-02-17 20:36:56.612,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:36:57.113,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:36:57.630,8,138,33.0,1.0,00 20 8A 00 21 00 01 81
2026-02-17 20:36:58.124,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:36:58.625,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:36:59.126,8,138,32.0,1.0,00 20 8A 00 20 00 01 81
2026-02-17 20:36:59.627,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:37:00.114,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:37:00.617,8,138,28.0,2.0,00 20 8A 00 1C 00 02 81
2026-02-17 20:37:01.126,8,138,38.0,1.0,00 20 8A 00 26 00 01 81
2026-02-17 20:37:01.620,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:37:02.127,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:37:02.618,8,138,28.0,1.0,00 20 8A 00 1C 00 01 81
2026-02-17 20:37:03.126,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:37:03.628,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:37:04.133,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:37:04.641,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:37:05.129,8,138,33.0,2.0,00 20 8A 00 21 00 02 81
2026-02-17 20:37:05.635,8,138,33.0,1.0,00 20 8A 00 21 00 01 81
2026-02-17 20:37:06.127,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:37:06.636,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:37:07.132,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:37:07.625,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:37:08.130,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:37:08.638,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:37:09.141,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:37:09.623,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:37:10.141,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:37:10.645,8,138,33.0,1.0,00 20 8A 00 21 00 01 81
2026-02-17 20:37:11.132,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:37:11.641,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:37:12.143,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:37:12.643,8,138,43.0,1.0,00 20 8A 00 2B 00 01 81
2026-02-17 20:37:13.144,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:37:13.632,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:37:14.139,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:37:14.631,8,138,38.0,1.0,00 20 8A 00 26 00 01 81
2026-02-17 20:37:15.143,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:37:15.643,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:37:16.141,7,138,8704.0,385.0,00 20 8A 22 00 01 81
2026-02-17 20:37:16.656,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:37:17.139,8,138,37.0,1.0,00 20 8A 00 25 00 01 81
2026-02-17 20:37:17.652,8,138,42.0,2.0,00 20 8A 00 2A 00 02 81
2026-02-17 20:37:18.150,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:37:18.648,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:37:19.144,8,138,35.0,2.0,00 22 8A 00 23 00 02 81
2026-02-17 20:37:19.641,8,138,44.0,1.0,00 20 8A 00 2C 00 01 81
2026-02-17 20:37:20.161,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:37:20.647,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:37:21.146,8,138,32.0,1.0,00 20 8A 00 20 00 01 81
2026-02-17 20:37:21.681,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:37:22.178,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:37:22.674,8,138,42.0,1.0,00 20 8A 00 2A 00 01 81
2026-02-17 20:37:23.173,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:37:23.682,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:37:24.172,8,138,28.0,2.0,00 20 8A 00 1C 00 02 81
2026-02-17 20:37:24.684,8,138,31.0,1.0,00 20 8A 00 1F 00 01 81
2026-02-17 20:37:25.181,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:37:25.683,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:37:26.181,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:37:26.682,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:37:27.179,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:37:27.690,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:37:28.185,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:37:28.686,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:37:29.189,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:37:29.695,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:37:30.192,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:37:30.690,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:37:31.189,8,138,34.0,2.0,00 20 8A 00 22 00 02 81
2026-02-17 20:37:31.687,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:37:32.185,8,138,33.0,2.0,00 20 8A 00 21 00 02 81
2026-02-17 20:37:32.684,8,138,29.0,1.0,00 20 8A 00 1D 00 01 81
2026-02-17 20:37:33.198,8,138,27.0,2.0,00 20 8A 00 1B 00 02 81
2026-02-17 20:37:33.697,8,138,40.0,2.0,00 20 8A 00 28 00 02 81
2026-02-17 20:37:34.195,8,138,36.0,2.0,00 20 8A 00 24 00 02 81
